id,date,emotion,intensity,activity,thoughts,category,emotion_type
912a4039-2d2e-4898-9211-b243209c99c6,2025-10-19,誇り,6, 溜まった缶の処分,缶が溜まっていたので捨てた ちゃんと行動出来て偉い,その他,positive
2817619c-493e-4868-8777-c51d18f45644,2025-10-19,希望,7,残りの家事を意識,洗濯と部屋の片づけが残っている ちゃんとやらないとな 頑張れ こういう小さな積み重ねが大事だ コツコツと行動することで自己肯定ができていくと思うので今から行動する,その他,positive
16b61b56-9355-4ef0-9f30-62d23e4b974a,2025-10-19,誇り,8,: 洗濯、片付け、掃除の実行,"洗濯機を回して、部屋の片づけをしてロボット掃除を起動させた 偉すぎる 部屋がきれいになって少しだけ気分がすっきりした
",その他,positive
f9b2ab1f-2f92-42e1-86cf-287b4d2a1358,2025-10-19,希望,7,動画視聴と理想像への憧れ,動画のヒロインがすごくポジティブな気持ちで行動していてすごく羨ましい あと自分の気持ちに正直に行動していていいなと思った 他人をそこまで好きになれるって素晴らしいな いいな,趣味・娯楽,positive
8bb99131-b4a2-4224-a828-7c93199ad8ed,2025-10-19,希望,7,自分への励ましと決意,"弟が同棲するから俺も頑張らないと 頑張れ 自分に負けるな 行動しろ
",その他,positive
8d22c206-caa7-4b0d-96a6-c8d49536cad8,2025-10-20,疲労,9,深刻な睡眠不足の継続,今日も全然寝れなかった 睡眠スコアが低い 全然寝た感じがしない 気持ち悪い 高い枕購入したのに全然睡眠改善されない 最悪や この先も睡眠改善されないのかな 不安だ,休息・リラックス,negative
2d22b709-abb1-4dd0-b44f-964930d73e23,2025-10-20,疲労,8,雨天での出勤準備,仕事行きたくない 外雨降っていて出勤したくない めんどくさい 腹痛い 眠い,仕事・勉強,negative
cd3aee69-8c8e-4a93-bd4d-d98470471c34,2025-10-20,疲労,8,電車遅延による混雑体験,"いつもより人多いなと思ったけどやっぱり止まってた 車内が暑いし身動きできないしめっちゃキツかった いつもより早めに出て正解だった 腕が痛い 辛かった
",その他,negative
13cef5fd-567b-430e-ba45-abed3be4a7ec,2025-10-20,興味,5,満員電車での景色観察, 満員電車でやることないので外の景色見てた 外の景色は新鮮でそこはよかった,その他,positive
854646ab-a708-4d84-b400-c72fae3fd600,2025-10-20,疲労,8,仕事中の早期退勤願望, 仕事だった もう帰りたくて仕方なかった トラブル起きてたけど何もせずに周りの人が対応してた 早く辞めたい,仕事・勉強,negative
c8418d5b-7474-47ec-aa1b-a73bd34b2817,2025-10-20,悲しみ,8,元彼女に似た人を見て思い出す,"後ろ姿がひなちゃんと似てる人がいて顔見たくなっちゃった もう二度と会えないと思って悲しい気持ちになった
",家族・友人との時間,negative
8989a532-ad62-4d16-8854-319570caf6d7,2025-10-20,混乱,6,恋愛への取り組み方を考える,昨日の弟の同棲の話を聞いて彼女作らないとと思ったけどその気持ちも無くなってきた 無理にでもマッチングアプリ初めて行動するようにしないといけないよな,家族・友人との時間,negative
28a87114-4d95-46af-b7a3-c9ab994fa3f0,2025-10-20,誇り,6,スーパーでの買い物,スーパーに買い物行った めんどくさかったけどちゃんと買い物できた えらすぎる,その他,positive
59929147-b498-4550-90ef-b4880fb22866,2025-10-20,罪悪感,7,AV視聴による時間つぶし,最近目標がないから暇なときにAVを見て時間をつぶしてしまう 自分の理想の姿はあるけどその理想の姿になるための行動を何一つできてない めんどくさい ムラムラする,趣味・娯楽,negative
a6086db2-8003-462e-adde-e9dba49f6d4a,2025-10-21,怒り,7,退職届の訂正要求への対応,退職届を訂正してくだいという文が来てた めんどくさい 書きたくもないものに対して訂正してくださいと言われるとなんでこんなやりたくもないことなのに言われないといけないといけないのかとイラっとする 訂正するのがめんどくさい,仕事・勉強,negative
fdfb8468-e1d9-4b80-a14b-fbdee38edaaa,2025-10-21,満足,8,夜勤前の良質な睡眠,今日の睡眠は自分的には良かった 次の日が夜勤で17時から出勤なので目覚まししなくても起きられるというのがいいので時間を気にせずに起きられるのがとてもよい 眠りの深さもグラフ見るとめっちゃ深いし睡眠周期もいい感じ 中途覚醒が12回で多いけど起きてもすぐに寝てる感じなのでそこまで苦痛ではなかった,休息・リラックス,positive
295f8667-318e-4543-a967-b6f84fc596a9,2025-10-21,誇り,6,退職届の訂正作業完了,退職届の訂正ちゃんとやった　偉すぎる,仕事・勉強,positive
6b5b2c1a-47b9-4051-b0cf-9a1782dad623,2025-10-21,満足,8, 筋トレの実行,筋トレをやった やっぱり筋トレすると気持ちがすっきりする やり切った感じがしてとても気分が良い,運動・健康,positive
c1b1d483-ffd1-4769-9b6d-4d5fb6776172,2025-10-21,疲労,7,夜勤開始前の憂鬱,仕事だ 夜勤めんどくさい 行きたくない,仕事・勉強,negative
96a2ab50-c684-4c23-aea7-4499bc9b4254,2025-10-21,不安,8,転職先からの電話要請,転職先から今後についてお話をしたいので電話したいですと言われた 何を言われるんだろう　不安だ もしかしたらクビとかになるのかな どうしよ 今、悩んだって仕方がないか,仕事・勉強,negative
6223eb5a-b12c-4710-95a2-40533608248d,2025-10-21,悲しみ,7,小学生時代の夢を見る, 小学生の時の夢を見た 当時好きだった人と仲良く話をしていた 当時は楽しかったな 好きな人と同じ空間でいろいろなことを共有出来て小学生だったから将来とかも考えずに過ごしていたしその当時は自分に対して自信があって楽しかったなと思ってしまった,その他,negative
a11f31e7-1a38-4cc3-a3ad-19a6922698ce,2025-10-21,疲労,6,電車内での気分不良,電車乗ったら気持ち悪くなってきた 食べすぎたかな やばい 気持ち悪い 座ったら楽になった,その他,negative
ca0acd79-5f4b-466c-8b71-9b244ef8f503,2025-10-21,混乱,6,ニアジョイライブ参加の検討,"ニアジョイのライブが明日京都であってチケットが余ってるんで行こうか迷ってる どうしよう 行ったら新幹線代とチケット代で絶対赤字になるし、でも行ってみたいしめっちゃ迷ってる
",趣味・娯楽,negative
04d688a5-ee4e-4c26-b9d8-552f216dbaad,2025-10-21,平静,7,冷静な判断による不参加決定,めっちゃ悩んで色々考えた結果行くのは辞めることにした 行きたい気持ちはあるけど今月は枕も買ってるし、先月も赤字で2ヶ月連続で赤字は避けたい ニアジョイよりノイミーの方が推しが多いし、曲もめっちゃ聞いてるので先に行くならそっちのライブに行きたいという結論になったので今回は辞める,趣味・娯楽,neutral
a9ff4828-ad7b-4727-9cde-7263bf5629b8,2025-10-21,楽しさ,6,夜勤中の京都情報収集,今日の仕事は平和だった 暇な時に京都や、新幹線のことを調べてた 今回は京都にライブ行かないけど色々調べられて楽しかった 京都のにしんそばがとても美味しそうだったので京都に行った時は食べてみたい,仕事・勉強,positive
580ea92a-aebe-48ba-92cd-1688c2bb30ad,2025-10-22,満足,8,新体験アプリのデータベース改善,"Supabase という外部DBを初めて使用した 新体験、挑戦サポートアプリをクラウドでデータ保存していたけどデータが消えるという問題があったのでSupabase を使用してデータが消えないようにした ローカルのデータも移行できたしこれでさらに使いやすくなったはずだ
",創作活動,positive
14520047-7a89-4e58-8e7e-5f0bee757194,2025-10-22,悲しみ,9,転職先からの年収減額要請,転職先から電話がきた 内容が今が年収400万だったけど年収を380万円にさげてほしいとのことだった 年収が400万だったから今の会社にしたのに最悪,仕事・勉強,negative
863ef226-4e79-4624-83c0-eaca563796da,2025-10-22,混乱,7,自分の市場価値の再評価,やっぱり自分の市場価値は380万ぐらいらしい 前も転職活動したときに提示された金額が380万円だったのでそれぐらいが妥当な金額らしい もう一回転職活動再開しようかな,仕事・勉強,negative
30c40c4b-5c44-49dc-b760-e51f5c4bedc9,2025-10-22,混乱,6,転職条件のメリット・デメリット検討,でも今は営業が完全に夜勤NGで探しているらしいのでそこは凄く魅力的だ 夜勤は絶対にやりたくないのでそこはすごく感謝 でも年収下がるのは凄く嫌だな どうしよ なんかやる気でなくなったな,仕事・勉強,negative
64d5de79-b565-4106-8d41-cf76f8c428a4,2025-10-22,罪悪感,7,ストレス発散としてのAV視聴,AVを見てしまった 年収下がるという事実がわかり落ち込んでしまいAVというお手軽に快楽を享受できるものに現実逃避した 終わった後はやっぱりネガティブな気持ちになった,趣味・娯楽,negative
2f294c35-ee50-4333-9920-dcb3890e1c73,2025-10-22,混乱,6,年収向上のための資格検討,今の年収を上げるには資格を取得しないとな 資格勉強するかでもめんどくさいな,仕事・勉強,negative
402c381d-22de-42f4-9ed0-ee34d56ff8c1,2025-10-22,満足,7,過去の日記データ整理,ノーションにあった過去の日記を正しい日付のところに移動させた めんどかったけどすべてできてよかった クロードにある文章もすべてノーションに移行できた 達成感がある,創作活動,positive
462b1d12-8897-491a-a213-656f2e0d92cd,2025-10-22,楽しさ,7, ニアジョイの配信視聴,ニアジョイの怜音の配信をみた ポニーテールを初めて見た 可愛い 可愛い子を見るといい気分になる 可愛い,趣味・娯楽,positive
6b710d62-7111-4aa1-a499-faea7f81db57,2025-10-22,悲しみ,6,ライブ不参加の振り返り,やっぱり今日のニアジョイのライブ行けばよかったな ちょっと後悔している 最近は睡眠不足で行動する気力が少なくなっている,趣味・娯楽,negative
7d311d2c-96a6-43d0-a6b4-9708e22a525e,2025-10-22,楽しさ,6,ニアジョイの配信視聴,話は正直面白くはないけど顔が可愛いからずっと見ていられる,趣味・娯楽,positive
